Sentence_ID,Token string,Token kind,Contextual features,Morphological features,Part-of-speech features,Type of Named Entity
32,kondisi,WORD,,LowerCase,OOV,""""""
32,awal,WORD,,LowerCase,OOV,""""""
32,",",OPUNC,,,,""""""
32,no,WORD,,LowerCase,OOV,""""""
32,video,WORD,,LowerCase,OOV,""""""
32,no,WORD,,LowerCase,OOV,""""""
32,pictures,WORD,,LowerCase,OOV,""""""
32,.,EPUNC,,,,""""""
33,biannolshop_,PUNC,,,,""""""
33,",",OPUNC,,,,""""""
33,itu,WORD,,LowerCase,OOV,""""""
33,sudah,WORD,,LowerCase,OOV,""""""
33,4,NUM,,Digit,,""""""
33,bulan,WORD,,LowerCase,OOV,""""""
33,tidak,WORD,,LowerCase,OOV,""""""
33,bisa,WORD,,LowerCase,OOV,""""""
33,dipakai,WORD,,LowerCase,OOV,""""""
33,setiap,WORD,,LowerCase,OOV,""""""
33,bulan,WORD,,LowerCase,OOV,""""""
33,begitu,WORD,,LowerCase,OOV,""""""
34,tapi,WORD,,LowerCase,OOV,""""""
34,Shopee,WORD,,"TitleCase, CapStart",NOUN,""""""
34,tu,WORD,,LowerCase,OOV,""""""
34,mihak,WORD,,LowerCase,OOV,""""""
34,pembeli,WORD,,LowerCase,OOV,""""""
34,bgt,WORD,,LowerCase,OOV,""""""
34,bg,WORD,,LowerCase,OOV,""""""
34,😂,PUNC,,,OOV,""""""
34,.,EPUNC,,,,""""""
34,salah,WORD,,LowerCase,OOV,""""""
34,satu,WORD,,LowerCase,OOV,""""""
34,alasan,WORD,,LowerCase,OOV,""""""
34,gw,WORD,,LowerCase,OOV,""""""
34,pindah,WORD,,LowerCase,OOV,""""""
34,ke,WORD,,LowerCase,OOV,""""""
34,shopee,WORD,,LowerCase,NOUN,""""""
34,ya,WORD,,LowerCase,OOV,""""""
34,gitu,WORD,,LowerCase,OOV,""""""
35,woi,WORD,,LowerCase,OOV,""""""
35,ini,WORD,,LowerCase,OOV,""""""
35,knp,WORD,,LowerCase,OOV,""""""
35,seller,WORD,,LowerCase,OOV,""""""
35,centernya,WORD,,LowerCase,OOV,""""""
35,gak,WORD,,LowerCase,OOV,""""""
35,bisa,WORD,,LowerCase,OOV,""""""
35,diload,WORD,,LowerCase,OOV,""""""
35,min,WORD,OPOS,LowerCase,OOV,""""""
36,balas,WORD,,LowerCase,OOV,""""""
36,dm,WORD,,LowerCase,NOUN,""""""
37,Hi,WORD,,"TitleCase, CapStart",OOV,""""""
37,kak,WORD,,LowerCase,NOUN,""""""
37,bp_bryan,PUNC,,,,""""""
37,",",OPUNC,,,,""""""
37,maaf,WORD,,LowerCase,OOV,""""""
37,ya,WORD,,LowerCase,OOV,""""""
37,sudah,WORD,,LowerCase,OOV,""""""
37,buat,WORD,,LowerCase,PREP,""""""
37,kmu,WORD,,LowerCase,OOV,""""""
37,khawatir,WORD,,LowerCase,OOV,""""""
37,terkait,WORD,,LowerCase,OOV,""""""
37,kendala,WORD,,LowerCase,OOV,""""""
37,yang,WORD,,LowerCase,OOV,""""""
37,kakka,WORD,,LowerCase,OOV,""""""
37,alami,WORD,,LowerCase,OOV,""""""
37,.,EPUNC,,,,""""""
37,Agar,WORD,,"TitleCase, CapStart",OOV,""""""
37,bisa,WORD,,LowerCase,OOV,""""""
37,aku,WORD,,LowerCase,OOV,""""""
37,bantu,WORD,,LowerCase,OOV,""""""
37,",",OPUNC,,,,""""""
37,infoin,WORD,,LowerCase,OOV,""""""
37,ke,WORD,,LowerCase,OOV,""""""
37,aku,WORD,,LowerCase,OOV,""""""
37,detail,WORD,,LowerCase,OOV,""""""
37,kendala,WORD,,LowerCase,OOV,""""""
37,kamu,WORD,,LowerCase,OOV,""""""
37,dan,WORD,,LowerCase,OOV,""""""
37,sreenshot,WORD,,LowerCase,OOV,""""""
37,kendala,WORD,,LowerCase,OOV,""""""
37,kamu,WORD,,LowerCase,OOV,""""""
37,ke,WORD,,LowerCase,OOV,""""""
37,aku,WORD,,LowerCase,OOV,""""""
37,melalui,WORD,,LowerCase,OOV,""""""
37,resmi,WORD,,LowerCase,OOV,""""""
37,X,WORD,,"TitleCase, CapStart",OOV,""""""
37,/,SPUNC,,,,""""""
37,yaa,WORD,,LowerCase,OOV,""""""
37,.,EPUNC,,,,""""""
37,Stay,WORD,,"TitleCase, CapStart",OOV,""""""
37,safe,WORD,,LowerCase,OOV,""""""
37,^,PUNC,,,,""""""
37,NV,WORD,,"UpperCase, CapStart",OOV,""""""
38,Saya,WORD,,"TitleCase, CapStart",OOV,""""""
38,sudah,WORD,,LowerCase,OOV,""""""
38,dm,WORD,,LowerCase,NOUN,""""""
39,Semoga,WORD,,"TitleCase, CapStart",OOV,""""""
39,kasus,WORD,,LowerCase,OOV,""""""
39,ini,WORD,,LowerCase,OOV,""""""
39,ditindaklanjuti,WORD,,LowerCase,OOV,""""""
39,dengan,WORD,,LowerCase,OOV,""""""
39,adil,WORD,,LowerCase,OOV,""""""
39,.,EPUNC,,,,""""""
39,Barang,WORD,,"TitleCase, CapStart",OOV,""""""
39,hilang,WORD,,LowerCase,OOV,""""""
39,seharusnya,WORD,,LowerCase,OOV,""""""
39,menjadi,WORD,,LowerCase,OOV,""""""
39,tanggung,WORD,,LowerCase,OOV,""""""
39,jawab,WORD,,LowerCase,OOV,""""""
39,pihak,WORD,,LowerCase,OOV,""""""
39,ekspedisi,WORD,,LowerCase,OOV,""""""
39,/,SPUNC,,,,""""""
39,SPX,WORD,,"UpperCase, CapStart",OOV,""""""
39,dan,WORD,,LowerCase,OOV,""""""
39,penggantian,WORD,,LowerCase,OOV,""""""
39,tidak,WORD,,LowerCase,OOV,""""""
39,hanya,WORD,,LowerCase,OOV,""""""
39,berdasarkan,WORD,,LowerCase,OOV,""""""
39,ongkir,WORD,,LowerCase,OOV,""""""
39,",",OPUNC,,,,""""""
39,tetapi,WORD,,LowerCase,OOV,""""""
39,juga,WORD,,LowerCase,ADV,""""""
39,mempertimbangkan,WORD,,LowerCase,OOV,""""""
39,nilai,WORD,,LowerCase,OOV,""""""
39,barang,WORD,,LowerCase,OOV,""""""
39,yang,WORD,,LowerCase,OOV,""""""
39,hilang,WORD,,LowerCase,OOV,""""""
39,.,EPUNC,,,,""""""
40,halo,WORD,,LowerCase,OOV,""""""
40,",",OPUNC,,,,""""""
40,.,EPUNC,,,,""""""
40,saya,WORD,,LowerCase,OOV,""""""
40,mau,WORD,,LowerCase,ADV,""""""
40,cetak,WORD,,LowerCase,OOV,""""""
40,resi,WORD,,LowerCase,OOV,""""""
40,",",OPUNC,,,,""""""
40,tapi,WORD,,LowerCase,OOV,""""""
40,kayak,WORD,,LowerCase,OOV,""""""
40,begini,WORD,,LowerCase,OOV,""""""
40,terus,WORD,,LowerCase,OOV,""""""
40,.,EPUNC,,,,""""""
40,.,EPUNC,,,,""""""
40,ini,WORD,,LowerCase,OOV,""""""
40,kenapa,WORD,,LowerCase,OOV,""""""
40,",",OPUNC,,,,""""""
40,ya,WORD,,LowerCase,OOV,""""""
40,?,EPUNC,,,,""""""
40,udah,WORD,,LowerCase,ADV,""""""
40,10,NUM,,Digit,,""""""
40,menit,WORD,,LowerCase,OOV,""""""
40,lebih,WORD,,LowerCase,OOV,""""""
40,",",OPUNC,,,,""""""
40,nggak,WORD,,LowerCase,OOV,""""""
40,keluar,WORD,,LowerCase,OOV,""""""
40,juga,WORD,,LowerCase,ADV,""""""
40,nomer,WORD,,LowerCase,OOV,""""""
40,resinya,WORD,,LowerCase,OOV,""""""
40,.,EPUNC,,,,""""""
40,mohon,WORD,,LowerCase,OOV,""""""
40,bantuannya,WORD,,LowerCase,OOV,""""""
40,ya,WORD,,LowerCase,OOV,""""""
40,.,EPUNC,,,,""""""
41,Hi,WORD,,"TitleCase, CapStart",OOV,""""""
41,kak,WORD,,LowerCase,NOUN,""""""
41,shobas_tian,PUNC,,,,""""""
41,maaf,WORD,,LowerCase,OOV,""""""
41,bikin,WORD,,LowerCase,OOV,""""""
41,resah,WORD,,LowerCase,OOV,""""""
41,mengenai,WORD,,LowerCase,OOV,""""""
41,pesanan,WORD,,LowerCase,OOV,""""""
41,kakak,WORD,,LowerCase,OOV,""""""
41,belum,WORD,,LowerCase,ADV,""""""
41,diterima,WORD,,LowerCase,OOV,""""""
41,.,EPUNC,,,,""""""
41,Agar,WORD,,"TitleCase, CapStart",OOV,""""""
41,aku,WORD,,LowerCase,OOV,""""""
41,bisa,WORD,,LowerCase,OOV,""""""
41,bantu,WORD,,LowerCase,OOV,""""""
41,lebih,WORD,,LowerCase,OOV,""""""
41,lanjut,WORD,,LowerCase,OOV,""""""
41,boleh,WORD,,LowerCase,OOV,""""""
41,infoin,WORD,,LowerCase,OOV,""""""
41,detail,WORD,,LowerCase,OOV,""""""
41,kendala,WORD,,LowerCase,OOV,""""""
41,",",OPUNC,,,,""""""
41,no,WORD,,LowerCase,OOV,""""""
41,pesanan,WORD,,LowerCase,OOV,""""""
41,dan,WORD,,LowerCase,OOV,""""""
41,username,WORD,,LowerCase,OOV,""""""
41,ke,WORD,,LowerCase,OOV,""""""
41,DM,WORD,,"UpperCase, CapStart",NOUN,""""""
41,.,EPUNC,,,,""""""
41,Terima,WORD,,"TitleCase, CapStart",OOV,""""""
41,kasih,WORD,,LowerCase,OOV,""""""
41,^,PUNC,,,,""""""
41,NK,WORD,,"UpperCase, CapStart",OOV,""""""
42,Ya,WORD,,"TitleCase, CapStart",OOV,""""""
42,elunya,WORD,,LowerCase,OOV,""""""
42,aja,WORD,,LowerCase,OOV,""""""
42,yg,WORD,,LowerCase,OOV,""""""
42,tolol,WORD,,LowerCase,OOV,""""""
42,belinya,WORD,,LowerCase,OOV,""""""
42,ditoko,WORD,,LowerCase,OOV,""""""
42,yg,WORD,,LowerCase,OOV,""""""
42,ada,WORD,,LowerCase,VERB,""""""
42,embel2,WORD,,"LowerCase, CharDigit",OOV,""""""
42,mallnya,WORD,,LowerCase,OOV,""""""
42,idiot,WORD,,LowerCase,OOV,""""""
42,wkwkwk,WORD,,LowerCase,OOV,""""""
43,Hi,WORD,,"TitleCase, CapStart",OOV,""""""
43,kak,WORD,,LowerCase,NOUN,""""""
43,nauvanzam,WORD,,LowerCase,OOV,""""""
43,",",OPUNC,,,,""""""
43,maaf,WORD,,LowerCase,OOV,""""""
43,ya,WORD,,LowerCase,OOV,""""""
43,sudah,WORD,,LowerCase,OOV,""""""
43,buat,WORD,,LowerCase,PREP,""""""
43,kmu,WORD,,LowerCase,OOV,""""""
43,gak,WORD,,LowerCase,OOV,""""""
43,nyaman,WORD,,LowerCase,OOV,""""""
43,terkait,WORD,,LowerCase,OOV,""""""
43,kendala,WORD,,LowerCase,OOV,""""""
43,pesanan,WORD,,LowerCase,OOV,""""""
43,kamu,WORD,,LowerCase,OOV,""""""
43,.,EPUNC,,,,""""""
43,Agar,WORD,,"TitleCase, CapStart",OOV,""""""
43,bisa,WORD,,LowerCase,OOV,""""""
43,aku,WORD,,LowerCase,OOV,""""""
43,bantu,WORD,,LowerCase,OOV,""""""
43,",",OPUNC,,,,""""""
43,infoin,WORD,,LowerCase,OOV,""""""
43,ke,WORD,,LowerCase,OOV,""""""
43,aku,WORD,,LowerCase,OOV,""""""
43,username,WORD,,LowerCase,OOV,""""""
43,shopee,WORD,,LowerCase,NOUN,""""""
43,dan,WORD,,LowerCase,OOV,""""""
43,nomor,WORD,,LowerCase,OOV,""""""
43,pesanan,WORD,,LowerCase,OOV,""""""
43,kamu,WORD,,LowerCase,OOV,""""""
43,ke,WORD,,LowerCase,OOV,""""""
43,aku,WORD,,LowerCase,OOV,""""""
43,melalui,WORD,,LowerCase,OOV,""""""
43,resmi,WORD,,LowerCase,OOV,""""""
43,X,WORD,,"TitleCase, CapStart",OOV,""""""
43,/,SPUNC,,,,""""""
43,yaa,WORD,,LowerCase,OOV,""""""
43,.,EPUNC,,,,""""""
43,Stay,WORD,,"TitleCase, CapStart",OOV,""""""
43,safe,WORD,,LowerCase,OOV,""""""
43,^,PUNC,,,,""""""
43,NV,WORD,,"UpperCase, CapStart",OOV,""""""
44,Goblok,WORD,,"TitleCase, CapStart",OOV,""""""
44,sih,WORD,,LowerCase,OOV,""""""
44,beli,WORD,,LowerCase,OOV,""""""
44,kahf,WORD,,LowerCase,OOV,""""""
44,smpe,WORD,,LowerCase,OOV,""""""
44,dpt,WORD,,LowerCase,OOV,""""""
44,palsu,WORD,,LowerCase,OOV,""""""
44,di,WORD,,LowerCase,PREP,""""""
44,shopemall,WORD,,LowerCase,OOV,""""""
44,sdh,WORD,,LowerCase,OOV,""""""
44,jls,WORD,,LowerCase,OOV,""""""
44,.,EPUNC,,,,""""""
44,Shope,WORD,,"TitleCase, CapStart",OOV,""""""
44,beli,WORD,,LowerCase,OOV,""""""
44,dr,WORD,,LowerCase,PREP,""""""
44,harga,WORD,,LowerCase,OOV,""""""
44,puluhan,WORD,,LowerCase,OOV,""""""
44,ribu,WORD,,LowerCase,OOV,""""""
44,sampai,WORD,,LowerCase,PREP,""""""
44,jutaan,WORD,,LowerCase,OOV,""""""
44,dr,WORD,,LowerCase,PREP,""""""
44,bermasalah,WORD,,LowerCase,OOV,""""""
44,smpe,WORD,,LowerCase,OOV,""""""
44,sekedar,WORD,,LowerCase,OOV,""""""
44,retur,WORD,,LowerCase,OOV,""""""
44,semua,WORD,,LowerCase,OOV,""""""
44,beres,WORD,,LowerCase,OOV,""""""
44,uang,WORD,,LowerCase,OOV,""""""
44,kembali,WORD,,LowerCase,OOV,""""""
44,100,NUM,,Digit,,""""""
44,%,PUNC,,,,""""""
45,Iya,WORD,,"TitleCase, CapStart",OOV,""""""
45,malah,WORD,,LowerCase,OOV,""""""
45,lebih,WORD,,LowerCase,OOV,""""""
45,parah,WORD,,LowerCase,OOV,""""""
45,shopee,WORD,,LowerCase,NOUN,""""""
45,njir,WORD,,LowerCase,OOV,""""""
45,.,EPUNC,,,,""""""
45,Goblok,WORD,,"TitleCase, CapStart",OOV,""""""
45,emang,WORD,,LowerCase,OOV,""""""
45,dia,WORD,,LowerCase,OOV,""""""
45,.,EPUNC,,,,""""""
45,Bayangin,WORD,,"TitleCase, CapStart",VERB,""""""
45,ya,WORD,,LowerCase,OOV,""""""
45,skincare,WORD,,LowerCase,OOV,""""""
45,30,NUM,,Digit,,""""""
45,ribuan,WORD,,LowerCase,OOV,""""""
45,di,WORD,,LowerCase,PREP,""""""
45,shopee,WORD,,LowerCase,NOUN,""""""
45,aja,WORD,,LowerCase,OOV,""""""
45,di,WORD,,LowerCase,PREP,""""""
45,kawe,WORD,,LowerCase,OOV,""""""
45,in,WORD,,LowerCase,OOV,""""""
45,anjir,WORD,,LowerCase,OOV,""""""
45,.,EPUNC,,,,""""""
45,Sumpah,WORD,,"TitleCase, CapStart",OOV,""""""
45,gw,WORD,,LowerCase,OOV,""""""
45,beli,WORD,,LowerCase,OOV,""""""
45,kahf,WORD,,LowerCase,OOV,""""""
45,facial,WORD,,LowerCase,OOV,""""""
45,wash,WORD,,LowerCase,OOV,""""""
45,dapatnya,WORD,,LowerCase,OOV,""""""
45,kw,WORD,,LowerCase,OOV,""""""
45,.,EPUNC,,,,""""""
46,Hi,WORD,,"TitleCase, CapStart",OOV,""""""
46,kak,WORD,,LowerCase,NOUN,""""""
46,jauhjauhkamuu,WORD,,LowerCase,OOV,""""""
46,",",OPUNC,,,,""""""
46,maaf,WORD,,LowerCase,OOV,""""""
46,ya,WORD,,LowerCase,OOV,""""""
46,sudah,WORD,,LowerCase,OOV,""""""
46,buat,WORD,,LowerCase,PREP,""""""
46,kmu,WORD,,LowerCase,OOV,""""""
46,khawatir,WORD,,LowerCase,OOV,""""""
46,terkait,WORD,,LowerCase,OOV,""""""
46,kendala,WORD,,LowerCase,OOV,""""""
46,yang,WORD,,LowerCase,OOV,""""""
46,kakka,WORD,,LowerCase,OOV,""""""
46,alami,WORD,,LowerCase,OOV,""""""
46,.,EPUNC,,,,""""""
46,Agar,WORD,,"TitleCase, CapStart",OOV,""""""
46,bisa,WORD,,LowerCase,OOV,""""""
46,aku,WORD,,LowerCase,OOV,""""""
46,bantu,WORD,,LowerCase,OOV,""""""
46,",",OPUNC,,,,""""""
46,infoin,WORD,,LowerCase,OOV,""""""
46,ke,WORD,,LowerCase,OOV,""""""
46,aku,WORD,,LowerCase,OOV,""""""
46,detail,WORD,,LowerCase,OOV,""""""
46,kendala,WORD,,LowerCase,OOV,""""""
46,kamu,WORD,,LowerCase,OOV,""""""
46,dan,WORD,,LowerCase,OOV,""""""
46,sreenshot,WORD,,LowerCase,OOV,""""""
46,kendala,WORD,,LowerCase,OOV,""""""
46,kamu,WORD,,LowerCase,OOV,""""""
46,ke,WORD,,LowerCase,OOV,""""""
46,aku,WORD,,LowerCase,OOV,""""""
46,melalui,WORD,,LowerCase,OOV,""""""
46,resmi,WORD,,LowerCase,OOV,""""""
46,X,WORD,,"TitleCase, CapStart",OOV,""""""
46,/,SPUNC,,,,""""""
46,yaa,WORD,,LowerCase,OOV,""""""
46,.,EPUNC,,,,""""""
46,Stay,WORD,,"TitleCase, CapStart",OOV,""""""
46,safe,WORD,,LowerCase,OOV,""""""
46,^,PUNC,,,,""""""
46,NV,WORD,,"UpperCase, CapStart",OOV,""""""
47,kok,WORD,,LowerCase,OOV,""""""
47,kaya,WORD,,LowerCase,OOV,""""""
47,scam,WORD,,LowerCase,OOV,""""""
47,sih,WORD,,LowerCase,OOV,""""""
47,kak,WORD,,LowerCase,NOUN,""""""
47,.,EPUNC,,,,""""""
47,.,EPUNC,,,,""""""
47,.,EPUNC,,,,""""""
47,apalagi,WORD,,LowerCase,OOV,""""""
47,pake,WORD,,LowerCase,VERB,""""""
47,klik,WORD,,LowerCase,OOV,""""""
47,link,WORD,,LowerCase,OOV,""""""
47,",",OPUNC,,,,""""""
47,hati2,WORD,,"LowerCase, CharDigit",OOV,""""""
47,yaaaaah,WORD,,LowerCase,OOV,""""""
48,Ini,WORD,,"TitleCase, CapStart",OOV,""""""
48,maksudnya,WORD,,LowerCase,OOV,""""""
48,apa,WORD,,LowerCase,OOV,""""""
48,yaa,WORD,,LowerCase,OOV,""""""
48,kenapa,WORD,,LowerCase,OOV,""""""
48,akun,WORD,,LowerCase,OOV,""""""
48,ku,WORD,,LowerCase,PRON,""""""
48,tiba2,WORD,,"LowerCase, CharDigit",OOV,""""""
48,dibatasi,WORD,,LowerCase,OOV,""""""
49,hallo,WORD,,LowerCase,OOV,""""""
49,apakah,WORD,,LowerCase,OOV,""""""
49,akun,WORD,,LowerCase,OOV,""""""
49,saya,WORD,,LowerCase,OOV,""""""
49,akan,WORD,,LowerCase,OOV,""""""
49,baik,WORD,,LowerCase,OOV,""""""
49,baik,WORD,,LowerCase,OOV,""""""
49,saja,WORD,,LowerCase,OOV,""""""
49,?,EPUNC,,,,""""""
50,cek,WORD,,LowerCase,OOV,""""""
50,dm,WORD,,LowerCase,NOUN,""""""
50,!,EPUNC,,,,""""""
51,hallo,WORD,,LowerCase,OOV,""""""
51,apakah,WORD,,LowerCase,OOV,""""""
51,ini,WORD,,LowerCase,OOV,""""""
51,official,WORD,,LowerCase,OOV,""""""
51,dari,WORD,,LowerCase,PREP,""""""
51,shopee,WORD,,LowerCase,NOUN,""""""
51,nya,WORD,,LowerCase,PRON,""""""
51,langsung,WORD,,LowerCase,OOV,""""""
51,atau,WORD,,LowerCase,OOV,""""""
51,bukan,WORD,,LowerCase,OOV,""""""
51,?,EPUNC,,,,""""""
51,soalnya,WORD,,LowerCase,OOV,""""""
51,saya,WORD,,LowerCase,OOV,""""""
51,menanyakan,WORD,,LowerCase,OOV,""""""
51,hal,WORD,,LowerCase,OOV,""""""
51,tsb,WORD,,LowerCase,OOV,""""""
51,kepada,WORD,,LowerCase,OOV,""""""
51,cs,WORD,OPOS,LowerCase,OOV,""""""
51,namun,WORD,,LowerCase,OOV,""""""
51,katanya,WORD,,LowerCase,OOV,""""""
51,bukan,WORD,,LowerCase,OOV,""""""
51,.,EPUNC,,,,""""""
51,lalu,WORD,,LowerCase,OOV,""""""
51,pesannya,WORD,,LowerCase,OOV,""""""
51,saya,WORD,,LowerCase,OOV,""""""
51,abaikan,WORD,,LowerCase,OOV,""""""
51,&,PUNC,,,,""""""
51,amp,WORD,,LowerCase,OOV,""""""
51,;,PUNC,,,,""""""
51,saya,WORD,,LowerCase,OOV,""""""
51,hps,WORD,,LowerCase,OOV,""""""
51,",",OPUNC,,,,""""""
51,ttpi,WORD,,LowerCase,OOV,""""""
51,saya,WORD,,LowerCase,OOV,""""""
51,mendapatkan,WORD,,LowerCase,OOV,""""""
51,pesan,WORD,,LowerCase,OOV,""""""
51,yg,WORD,,LowerCase,OOV,""""""
51,lain,WORD,,LowerCase,OOV,""""""
51,yg,WORD,,LowerCase,OOV,""""""
51,tidak,WORD,,LowerCase,OOV,""""""
51,saya,WORD,,LowerCase,OOV,""""""
51,ss,WORD,,LowerCase,OOV,""""""
51,dan,WORD,,LowerCase,OOV,""""""
51,lgsg,WORD,,LowerCase,OOV,""""""
51,saya,WORD,,LowerCase,OOV,""""""
51,hps,WORD,,LowerCase,OOV,""""""
51,.,EPUNC,,,,""""""
51,mhon,WORD,,LowerCase,OOV,""""""
51,ditindaklanjuti,WORD,,LowerCase,OOV,""""""
51,🙏,PUNC,,,OOV,""""""
51,🏻,PUNC,,,OOV,""""""
52,kindly,WORD,,LowerCase,OOV,""""""
52,cek,WORD,,LowerCase,OOV,""""""
52,dm,WORD,,LowerCase,NOUN,""""""
52,min,WORD,OPOS,LowerCase,OOV,""""""
52,thank,WORD,,LowerCase,OOV,""""""
52,you,WORD,,LowerCase,OOV,""""""
53,Hai,WORD,,"TitleCase, CapStart",OOV,""""""
53,kak,WORD,,LowerCase,NOUN,""""""
53,Jhund_jq,PUNC,,,,""""""
53,",",OPUNC,,,,""""""
53,maaf,WORD,,LowerCase,OOV,""""""
53,ya,WORD,,LowerCase,OOV,""""""
53,udah,WORD,,LowerCase,ADV,""""""
53,buat,WORD,,LowerCase,PREP,""""""
53,risau,WORD,,LowerCase,OOV,""""""
53,terkait,WORD,,LowerCase,OOV,""""""
53,kendala,WORD,,LowerCase,OOV,""""""
53,yang,WORD,,LowerCase,OOV,""""""
53,kakak,WORD,,LowerCase,OOV,""""""
53,alami,WORD,,LowerCase,OOV,""""""
53,.,EPUNC,,,,""""""
53,Agar,WORD,,"TitleCase, CapStart",OOV,""""""
53,dapat,WORD,,LowerCase,OOV,""""""
53,kami,WORD,,LowerCase,OOV,""""""
53,prioritaskan,WORD,,LowerCase,OOV,""""""
53,pengecekan,WORD,,LowerCase,OOV,""""""
53,",",OPUNC,,,,""""""
53,infoin,WORD,,LowerCase,OOV,""""""
53,kendala,WORD,,LowerCase,OOV,""""""
53,kamu,WORD,,LowerCase,OOV,""""""
53,melalui,WORD,,LowerCase,OOV,""""""
53,DM,WORD,,"UpperCase, CapStart",NOUN,""""""
53,ke,WORD,,LowerCase,OOV,""""""
53,Media,WORD,,"TitleCase, CapStart",OOV,""""""
53,Sosial,WORD,,"TitleCase, CapStart",OOV,""""""
53,/,SPUNC,,,,""""""
53,ya,WORD,,LowerCase,OOV,""""""
53,kak,WORD,,LowerCase,NOUN,""""""
53,",",OPUNC,,,,""""""
53,Stay,WORD,,"TitleCase, CapStart",OOV,""""""
53,safe,WORD,,LowerCase,OOV,""""""
53,^,PUNC,,,,""""""
53,ME,WORD,,"UpperCase, CapStart",OOV,""""""
54,check,WORD,,LowerCase,OOV,""""""
54,dm,WORD,,LowerCase,NOUN,""""""
55,jelaskan,WORD,,LowerCase,OOV,""""""
55,kronologi,WORD,,LowerCase,OOV,""""""
55,keluhannya,WORD,,LowerCase,OOV,""""""
55,",",OPUNC,,,,""""""
55,kenapa,WORD,,LowerCase,OOV,""""""
55,dana,WORD,,LowerCase,OOV,""""""
55,penjualan,WORD,,LowerCase,OOV,""""""
55,seller,WORD,,LowerCase,OOV,""""""
55,bisa,WORD,,LowerCase,OOV,""""""
55,ditahan,WORD,,LowerCase,OOV,""""""
55,melewati,WORD,,LowerCase,OOV,""""""
55,batas,WORD,,LowerCase,OOV,""""""
55,waktu,WORD,,LowerCase,OOV,""""""
55,yang,WORD,,LowerCase,OOV,""""""
55,sudah,WORD,,LowerCase,OOV,""""""
55,ditetapkan,WORD,,LowerCase,OOV,""""""
55,oleh,WORD,,LowerCase,OOV,""""""
55,platform,WORD,,LowerCase,OOV,""""""
55,sendiri,WORD,,LowerCase,OOV,""""""
55,",",OPUNC,,,,""""""
55,dan,WORD,,LowerCase,OOV,""""""
55,bagaimana,WORD,,LowerCase,OOV,""""""
55,mekanisme,WORD,,LowerCase,OOV,""""""
55,pelepasan,WORD,,LowerCase,OOV,""""""
55,dana,WORD,,LowerCase,OOV,""""""
55,di,WORD,,LowerCase,PREP,""""""
55,program,WORD,,LowerCase,OOV,""""""
55,export,WORD,,LowerCase,OOV,""""""
55,Shopee,WORD,,"TitleCase, CapStart",NOUN,""""""
55,?,EPUNC,,,,""""""
55,Teruskan,WORD,,"TitleCase, CapStart",OOV,""""""
55,surat,WORD,,LowerCase,OOV,""""""
55,ini,WORD,,LowerCase,OOV,""""""
55,ke,WORD,,LowerCase,OOV,""""""
56,Haii,WORD,,"TitleCase, CapStart",OOV,""""""
56,kak,WORD,,LowerCase,NOUN,""""""
56,_bunnygurls,PUNC,,,,""""""
56,",",OPUNC,,,,""""""
56,maaf,WORD,,LowerCase,OOV,""""""
56,ya,WORD,,LowerCase,OOV,""""""
56,udh,WORD,,LowerCase,OOV,""""""
56,bikin,WORD,,LowerCase,OOV,""""""
56,km,WORD,,LowerCase,OOV,""""""
56,kecewa,WORD,,LowerCase,OOV,""""""
56,terkait,WORD,,LowerCase,OOV,""""""
56,kendalamu,WORD,,LowerCase,OOV,""""""
56,.,EPUNC,,,,""""""
56,Biar,WORD,,"TitleCase, CapStart",OOV,""""""
56,Aku,WORD,,"TitleCase, CapStart",OOV,""""""
56,bisa,WORD,,LowerCase,OOV,""""""
56,bantu,WORD,,LowerCase,OOV,""""""
56,cek,WORD,,LowerCase,OOV,""""""
56,kendalanya,WORD,,LowerCase,OOV,""""""
56,infoin,WORD,,LowerCase,OOV,""""""
56,ke,WORD,,LowerCase,OOV,""""""
56,aku,WORD,,LowerCase,OOV,""""""
56,detail,WORD,,LowerCase,OOV,""""""
56,kendala,WORD,,LowerCase,OOV,""""""
56,kakak,WORD,,LowerCase,OOV,""""""
56,boleh,WORD,,LowerCase,OOV,""""""
56,colek,WORD,,LowerCase,OOV,""""""
56,Aku,WORD,,"TitleCase, CapStart",OOV,""""""
56,di,WORD,,LowerCase,PREP,""""""
56,DM,WORD,,"UpperCase, CapStart",NOUN,""""""
56,/,SPUNC,,,,""""""
56,ya,WORD,,LowerCase,OOV,""""""
56,kak,WORD,,LowerCase,NOUN,""""""
56,.,EPUNC,,,,""""""
56,Dtunggu,WORD,,"TitleCase, CapStart",OOV,""""""
56,^,PUNC,,,,""""""
56,LI,WORD,,"UpperCase, CapStart",OOV,""""""
57,Cek,WORD,,"TitleCase, CapStart",OOV,""""""
57,DM,WORD,,"UpperCase, CapStart",NOUN,""""""
58,min,WORD,OPOS,LowerCase,OOV,""""""
58,baca,WORD,,LowerCase,OOV,""""""
58,dm,WORD,,LowerCase,NOUN,""""""
58,ku,WORD,,LowerCase,PRON,""""""
58,dong,WORD,,LowerCase,OOV,""""""
59,Kok,WORD,,"TitleCase, CapStart",OOV,""""""
59,layanannya,WORD,,LowerCase,OOV,""""""
59,ga,WORD,,LowerCase,ADV,""""""
59,aktif,WORD,,LowerCase,OOV,""""""
59,?,EPUNC,,,,""""""
60,Hai,WORD,,"TitleCase, CapStart",OOV,""""""
